Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1961","1961","100 g/ha","4473","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1962","1962","100 g/ha","3917","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1963","1963","100 g/ha","3959","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1964","1964","100 g/ha","4264","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1965","1965","100 g/ha","4061","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1966","1966","100 g/ha","4523","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1967","1967","100 g/ha","5079","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1968","1968","100 g/ha","4786","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1969","1969","100 g/ha","5041","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1970","1970","100 g/ha","5295","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1971","1971","100 g/ha","4854","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1972","1972","100 g/ha","5155","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1973","1973","100 g/ha","5396","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1974","1974","100 g/ha","6261","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1975","1975","100 g/ha","5861","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1976","1976","100 g/ha","5622","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1977","1977","100 g/ha","4722","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1978","1978","100 g/ha","6004","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1979","1979","100 g/ha","6092","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1980","1980","100 g/ha","6028","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1981","1981","100 g/ha","6688","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1982","1982","100 g/ha","6236","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1983","1983","100 g/ha","6564","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1984","1984","100 g/ha","5542","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1985","1985","100 g/ha","5116","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1986","1986","100 g/ha","6004","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1987","1987","100 g/ha","5729","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1988","1988","100 g/ha","4429","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1989","1989","100 g/ha","4493","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1990","1990","100 g/ha","6148","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1991","1991","100 g/ha","6931","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1992","1992","100 g/ha","5546","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1993","1993","100 g/ha","6871","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1994","1994","100 g/ha","6538","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1995","1995","100 g/ha","6229","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1996","1996","100 g/ha","6586","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1997","1997","100 g/ha","5975","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1998","1998","100 g/ha","5873","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","1999","1999","100 g/ha","6199","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","2000","2000","100 g/ha","5908","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","2001","2001","100 g/ha","6258","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","2002","2002","100 g/ha","7540","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","2003","2003","100 g/ha","7431","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","2004","2004","100 g/ha","6932","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","2005","2005","100 g/ha","6556","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","2006","2006","100 g/ha","8042","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","2007","2007","100 g/ha","6674","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","2008","2008","100 g/ha","7457","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","2009","2009","100 g/ha","8640","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","2010","2010","100 g/ha","7093","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","2011","2011","100 g/ha","6344","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","2012","2012","100 g/ha","6933","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","2013","2013","100 g/ha","7377","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","2014","2014","100 g/ha","7579","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","2015","2015","100 g/ha","6232","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","2016","2016","100 g/ha","6908","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","2017","2017","100 g/ha","7284","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","2018","2018","100 g/ha","7494","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","2019","2019","100 g/ha","7283","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","2020","2020","100 g/ha","6738","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01701","Beans, dry","2021","2021","100 g/ha","7720","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","1993","1993","100 g/ha","40000","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","1994","1994","100 g/ha","53600","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","1995","1995","100 g/ha","48150","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","1996","1996","100 g/ha","55000","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","1997","1997","100 g/ha","28250","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","1998","1998","100 g/ha","33913","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","1999","1999","100 g/ha","41818","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","2000","2000","100 g/ha","47500","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","2001","2001","100 g/ha","63333","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","2002","2002","100 g/ha","53333","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","2003","2003","100 g/ha","49167","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","2004","2004","100 g/ha","46667","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","2005","2005","100 g/ha","43333","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","2006","2006","100 g/ha","47143","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","2007","2007","100 g/ha","87857","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","2008","2008","100 g/ha","24194","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","2009","2009","100 g/ha","83947","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","2010","2010","100 g/ha","99906","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","2011","2011","100 g/ha","105409","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","2012","2012","100 g/ha","81254","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","2013","2013","100 g/ha","78760","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","2014","2014","100 g/ha","100004","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","2015","2015","100 g/ha","76258","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","2016","2016","100 g/ha","98654","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","2017","2017","100 g/ha","110072","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","2018","2018","100 g/ha","111464","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","2019","2019","100 g/ha","113439","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01355.01","Blueberries","2020","2020","100 g/ha","109095","A","Official figure"
